date,state,cases_diff,deaths_diff
2020-04-30,CE,186.0,14
2020-04-30,BA,315.0,10
2020-04-30,AP,76.0,3
2020-04-30,AM,368.0,9
2020-04-30,AL,111.0,8
2020-04-30,AC,381.0,19
2020-05-01,TO,21.0,1
2020-05-01,SP,23258.0,1914
2020-05-01,SE,92.0,6
2020-05-01,SC,471.0,15
2020-05-01,RS,977.0,41
2020-05-01,RR,541.0,8
2020-05-01,RO,445.0,14
2020-05-01,RN,185.0,12
2020-05-01,RJ,8518.0,793
2020-05-01,PR,388.0,22
2020-05-01,PI,97.0,6
2020-05-01,PE,1300.0,154
2020-05-01,PB,739.0,50
2020-05-01,PA,279.0,18
2020-05-01,MT,84.0,3
2020-05-01,MS,211.0,5
2020-05-01,MG,1194.0,52
2020-05-01,MA,3128.0,187
2020-05-01,GO,174.0,8
2020-05-01,ES,798.0,20
2020-05-01,CE,118.0,7
2020-05-01,BA,288.0,13
2020-05-01,AP,76.0,4
2020-05-01,AM,429.0,10
2020-05-01,AL,124.0,8
2020-05-01,AC,462.0,19
2020-05-02,TO,26.0,2
2020-05-02,SP,23836.0,1970
2020-05-02,SE,112.0,6
2020-05-02,SC,521.0,18
2020-05-02,RS,1044.0,44
2020-05-02,RR,585.0,9
2020-05-02,RO,502.0,18
2020-05-02,RN,194.0,13
2020-05-02,RJ,8860.0,835
2020-05-02,PR,400.0,23
2020-05-02,PI,109.0,6
2020-05-02,PE,1420.0,159
2020-05-02,PB,816.0,56
2020-05-02,PA,320.0,25
2020-05-02,MT,88.0,3
2020-05-02,MS,216.0,5
2020-05-02,MG,1261.0,52
2020-05-02,MA,3315.0,202
2020-05-02,GO,179.0,8
2020-05-02,ES,956.0,24
2020-05-02,CE,173.0,8
2020-05-02,BA,319.0,13
2020-05-02,AP,94.0,5
2020-05-02,AM,490.0,12
2020-05-02,AL,144.0,10
2020-05-02,AC,527.0,21
2020-05-03,TO,33.0,2
2020-05-03,SP,24227.0,1995
2020-05-03,SE,140.0,6
2020-05-03,SC,522.0,18
2020-05-03,RS,1072.0,46
2020-05-03,RR,639.0,11
2020-05-03,RO,541.0,18
2020-05-03,RN,199.0,13
2020-05-03,RJ,9357.0,876
2020-05-03,PR,406.0,24
2020-05-03,PI,133.0,7
2020-05-03,PE,1512.0,169
2020-05-03,PB,911.0,58
2020-05-03,PA,388.0,27
2020-05-03,MT,89.0,3
2020-05-03,MS,221.0,6
2020-05-03,MG,1329.0,52
2020-05-03,MA,3462.0,212
2020-05-03,GO,182.0,8
2020-05-03,ES,1039.0,27
2020-05-03,CE,242.0,3
2020-05-03,BA,329.0,10
2020-05-03,AP,110.0,5
2020-05-03,AM,549.0,14
2020-05-03,AL,148.0,12
2020-05-03,AC,629.0,24
2020-05-04,TO,36.0,2
2020-05-04,SP,24556.0,2015
2020-05-04,SE,143.0,7
2020-05-04,SC,555.0,18
2020-05-04,RS,1101.0,51
2020-05-04,RR,691.0,11
2020-05-04,RO,583.0,19
2020-05-04,RN,205.0,13
2020-05-04,RJ,9910.0,920
2020-05-04,PR,419.0,24
2020-05-04,PI,133.0,7
2020-05-04,PE,1536.0,173
2020-05-04,PB,933.0,61
2020-05-04,PA,427.0,28
2020-05-04,MT,93.0,4
2020-05-04,MS,223.0,6
2020-05-04,MG,1544.0,52
2020-05-04,MA,3571.0,224
2020-05-04,GO,181.0,8
2020-05-04,ES,1074.0,29
2020-05-04,CE,349.0,18
2020-05-04,BA,418.0,16
2020-05-04,AP,140.0,6
2020-05-04,AM,575.0,16
2020-05-04,AL,155.0,14
2020-05-04,AC,704.0,28
2020-05-05,TO,38.0,2
2020-05-05,SP,25931.0,2160
2020-05-05,SE,165.0,10
2020-05-05,SC,557.0,18
2020-05-05,RS,1141.0,53
2020-05-05,RR,742.0,11
2020-05-05,RO,684.0,22
2020-05-05,RN,217.0,13
2020-05-05,RJ,10534.0,970
2020-05-05,PR,424.0,25
2020-05-05,PI,150.0,7
2020-05-05,PE,1665.0,191
2020-05-05,PB,1045.0,66
2020-05-05,PA,488.0,30
2020-05-05,MT,104.0,4
2020-05-05,MS,228.0,6
2020-05-05,MG,1616.0,56
2020-05-05,MA,3776.0,242
2020-05-05,GO,194.0,14
2020-05-05,ES,1125.0,31
2020-05-05,CE,354.0,22
2020-05-05,BA,432.0,15
2020-05-05,AP,152.0,7
2020-05-05,AM,735.0,22
2020-05-05,AL,177.0,17
2020-05-05,AC,781.0,28
2020-05-06,TO,61.0,2
2020-05-06,SP,28557.0,2303
2020-05-06,SE,184.0,10
2020-05-06,SC,615.0,18
2020-05-06,RS,1285.0,59
2020-05-06,RR,799.0,13
2020-05-06,RO,758.0,26
2020-05-06,RN,223.0,16
2020-05-06,RJ,11352.0,1044
2020-05-06,PR,437.0,25
2020-05-06,PI,167.0,8
2020-05-06,PE,1774.0,209
2020-05-06,PB,1131.0,72
2020-05-06,PA,528.0,33
2020-05-06,MT,114.0,4
2020-05-06,MS,230.0,6
2020-05-06,MG,1662.0,57
2020-05-06,MA,4187.0,259
2020-05-06,GO,212.0,11
2020-05-06,ES,1186.0,34
2020-05-06,CE,394.0,23
2020-05-06,BA,449.0,16
2020-05-06,AP,164.0,8
2020-05-06,AM,884.0,28
2020-05-06,AL,196.0,18
2020-05-06,AC,907.0,32
2020-05-07,TO,72.0,2
2020-05-07,SP,30096.0,2405
2020-05-07,SE,215.0,12
2020-05-07,SC,650.0,18
2020-05-07,RS,1329.0,59
2020-05-07,RR,871.0,14
2020-05-07,RO,879.0,29
2020-05-07,RN,253.0,18
2020-05-07,RJ,12051.0,1218
2020-05-07,PR,446.0,25
2020-05-07,PI,170.0,9
2020-05-07,PE,1956.0,217
2020-05-07,PB,1215.0,76
2020-05-07,PA,556.0,34
2020-05-07,MT,130.0,4
2020-05-07,MS,244.0,6
2020-05-07,MG,1798.0,63
2020-05-07,MA,4438.0,272
2020-05-07,GO,216.0,11
2020-05-07,ES,1271.0,38
2020-05-07,CE,522.0,26
2020-05-07,BA,480.0,18
2020-05-07,AP,179.0,11
2020-05-07,AM,987.0,30
2020-05-07,AL,221.0,19
2020-05-07,AC,975.0,34
2020-05-08,TO,82.0,2
2020-05-08,SP,31556.0,2557
2020-05-08,SE,246.0,13
2020-05-08,SC,677.0,18
2020-05-08,RS,1516.0,59
2020-05-08,RR,959.0,16
2020-05-08,RO,990.0,31
2020-05-08,RN,268.0,19
2020-05-08,RJ,13271.0,1317
2020-05-08,PR,479.0,25
2020-05-08,PI,177.0,10
2020-05-08,PE,2097.0,235
2020-05-08,PB,1417.0,86
2020-05-08,PA,646.0,37
2020-05-08,MT,155.0,5
2020-05-08,MS,255.0,7
2020-05-08,MG,1878.0,66
2020-05-08,MA,4784.0,294
2020-05-08,GO,229.0,10
2020-05-08,ES,1526.0,41
2020-05-08,CE,570.0,28
2020-05-08,BA,498.0,19
2020-05-08,AP,240.0,12
2020-05-08,AM,1070.0,34
2020-05-08,AL,246.0,19
2020-05-08,AC,1133.0,36
2020-05-09,TO,106.0,2
2020-05-09,SP,33432.0,2694
2020-05-09,SE,278.0,13
2020-05-09,SC,710.0,18
2020-05-09,RS,1534.0,61
2020-05-09,RR,1018.0,18
2020-05-09,RO,1030.0,33
2020-05-09,RN,284.0,19
2020-05-09,RJ,14318.0,1442
2020-05-09,PR,495.0,25
2020-05-09,PI,202.0,10
2020-05-09,PE,2285.0,251
2020-05-09,PB,1498.0,93
2020-05-09,PA,730.0,38
2020-05-09,MT,180.0,7
2020-05-09,MS,269.0,7
2020-05-09,MG,1982.0,71
2020-05-09,MA,5288.0,312
2020-05-09,GO,238.0,11
2020-05-09,ES,1583.0,44
2020-05-09,CE,633.0,25
2020-05-09,BA,529.0,19
2020-05-09,AP,271.0,14
2020-05-09,AM,1181.0,39
2020-05-09,AL,273.0,21
2020-05-09,AC,1271.0,37
2020-05-10,TO,129.0,3
2020-05-10,SP,34167.0,2751
2020-05-10,SE,310.0,13
2020-05-10,SC,722.0,18
2020-05-10,RS,1573.0,62
2020-05-10,RR,1097.0,21
2020-05-10,RO,1055.0,35
2020-05-10,RN,286.0,19
2020-05-10,RJ,14298.0,1495
2020-05-10,PR,517.0,27
2020-05-10,PI,214.0,11
2020-05-10,PE,2419.0,273
2020-05-10,PB,1621.0,101
2020-05-10,PA,803.0,43
2020-05-10,MT,192.0,9
2020-05-10,MS,279.0,7
2020-05-10,MG,2062.0,72
2020-05-10,MA,5772.0,334
2020-05-10,GO,248.0,11
2020-05-10,ES,1658.0,44
2020-05-10,CE,701.0,29
2020-05-10,BA,546.0,21
2020-05-10,AP,293.0,16
2020-05-10,AM,1225.0,42
2020-05-10,AL,289.0,24
2020-05-10,AC,1381.0,39
2020-05-11,TO,149.0,3
2020-05-11,SP,34690.0,2771
2020-05-11,SE,322.0,14
2020-05-11,SC,737.0,18
2020-05-11,RS,1592.0,67
2020-05-11,RR,1102.0,23
2020-05-11,RO,1147.0,37
2020-05-11,RN,295.0,21
2020-05-11,RJ,14859.0,1548
2020-05-11,PR,525.0,27
2020-05-11,PI,223.0,13
2020-05-11,PE,2510.0,282
2020-05-11,PB,1708.0,102
2020-05-11,PA,850.0,53
2020-05-11,MT,201.0,10
2020-05-11,MS,293.0,7
2020-05-11,MG,2099.0,72
2020-05-11,MA,6222.0,351
2020-05-11,GO,250.0,12
2020-05-11,ES,1725.0,45
2020-05-11,CE,786.0,34
2020-05-11,BA,580.0,20
2020-05-11,AP,300.0,16
2020-05-11,AM,1270.0,48
2020-05-11,AL,312.0,27
2020-05-11,AC,1394.0,43
2020-05-12,TO,174.0,4
2020-05-12,SP,35882.0,2930
2020-05-12,SE,371.0,14
2020-05-12,SC,763.0,19
2020-05-12,RS,1814.0,74
2020-05-12,RR,1124.0,26
2020-05-12,RO,1186.0,39
2020-05-12,RN,298.0,21
2020-05-12,RJ,15273.0,1693
2020-05-12,PR,557.0,28
2020-05-12,PI,241.0,15
2020-05-12,PE,2622.0,302
2020-05-12,PB,1835.0,110
2020-05-12,PA,950.0,58
2020-05-12,MT,222.0,10
2020-05-12,MS,305.0,7
2020-05-12,MG,2166.0,75
2020-05-12,MA,6516.0,374
2020-05-12,GO,258.0,13
2020-05-12,ES,1826.0,49
2020-05-12,CE,843.0,38
2020-05-12,BA,618.0,21
2020-05-12,AP,349.0,17
2020-05-12,AM,1412.0,54
2020-05-12,AL,352.0,29
2020-05-12,AC,1511.0,49
2020-05-13,TO,208.0,6
2020-05-13,SP,38162.0,3042
2020-05-13,SE,428.0,16
2020-05-13,SC,777.0,19
2020-05-13,RS,1814.0,74
2020-05-13,RR,1191.0,27
2020-05-13,RO,1325.0,39
2020-05-13,RN,348.0,25
2020-05-13,RJ,15500.0,1798
2020-05-13,PR,587.0,30
2020-05-13,PI,266.0,17
2020-05-13,PE,2763.0,319
2020-05-13,PB,1946.0,113
2020-05-13,PA,1047.0,65
2020-05-13,MT,272.0,10
2020-05-13,MS,320.0,7
2020-05-13,MG,2317.0,80
2020-05-13,MA,6894.0,383
2020-05-13,GO,269.0,16
2020-05-13,ES,1941.0,55
2020-05-13,CE,898.0,42
2020-05-13,BA,661.0,23
2020-05-13,AP,388.0,21
2020-05-13,AM,1717.0,64
2020-05-13,AL,377.0,31
2020-05-13,AC,1597.0,50
2020-05-14,TO,221.0,6
2020-05-14,SP,40296.0,3165
2020-05-14,SE,463.0,17
2020-05-14,SC,889.0,19
2020-05-14,RS,1857.0,81
2020-05-14,RR,1253.0,34
2020-05-14,RO,1389.0,44
2020-05-14,RN,368.0,25
2020-05-14,RJ,16060.0,1971
2020-05-14,PR,602.0,30
2020-05-14,PI,292.0,20
2020-05-14,PE,2942.0,347
2020-05-14,PB,2078.0,115
2020-05-14,PA,1200.0,74
2020-05-14,MT,296.0,13
2020-05-14,MS,337.0,8
2020-05-14,MG,2443.0,82
2020-05-14,MA,7313.0,400
2020-05-14,GO,341.0,16
2020-05-14,ES,2081.0,60
2020-05-14,CE,1138.0,42
2020-05-14,BA,709.0,27
2020-05-14,AP,432.0,22
2020-05-14,AM,1841.0,62
2020-05-14,AL,447.0,33
2020-05-14,AC,1634.0,53
2020-05-15,TO,262.0,6
2020-05-15,SP,42985.0,3268
2020-05-15,SE,587.0,18
2020-05-15,SC,932.0,19
2020-05-15,RS,2179.0,86
2020-05-15,RR,1321.0,37
2020-05-15,RO,1471.0,49
2020-05-15,RN,404.0,28
2020-05-15,RJ,16539.0,2121
2020-05-15,PR,620.0,30
2020-05-15,PI,315.0,20
2020-05-15,PE,3081.0,368
2020-05-15,PB,2250.0,123
2020-05-15,PA,1423.0,88
2020-05-15,MT,334.0,16
2020-05-15,MS,355.0,8
2020-05-15,MG,2533.0,86
2020-05-15,MA,7984.0,419
2020-05-15,GO,371.0,17
2020-05-15,ES,2222.0,63
2020-05-15,CE,1368.0,43
2020-05-15,BA,1092.0,20
2020-05-15,AP,457.0,22
2020-05-15,AM,2031.0,66
2020-05-15,AL,513.0,35
2020-05-15,AC,1662.0,55
2020-05-16,TO,295.0,8
2020-05-16,SP,44874.0,3406
2020-05-16,SE,660.0,19
2020-05-16,SC,954.0,19
2020-05-16,RS,2215.0,87
2020-05-16,RR,1416.0,44
2020-05-16,RO,1584.0,53
2020-05-16,RN,440.0,35
2020-05-16,RJ,17484.0,2264
2020-05-16,PR,647.0,30
2020-05-16,PI,391.0,22
2020-05-16,PE,3581.0,388
2020-05-16,PB,2465.0,130
2020-05-16,PA,1604.0,91
2020-05-16,MT,366.0,16
2020-05-16,MS,365.0,9
2020-05-16,MG,2679.0,88
2020-05-16,MA,8575.0,444
2020-05-16,GO,382.0,18
2020-05-16,ES,2334.0,68
2020-05-16,CE,1464.0,48
2020-05-16,BA,918.0,28
2020-05-16,AP,483.0,24
2020-05-16,AM,2197.0,67
2020-05-16,AL,606.0,35
2020-05-16,AC,1725.0,57
2020-05-17,TO,311.0,10
2020-05-17,SP,45556.0,3468
2020-05-17,SE,698.0,20
2020-05-17,SC,970.0,19
2020-05-17,RS,2243.0,92
2020-05-17,RR,1478.0,46
2020-05-17,RO,1623.0,56
2020-05-17,RN,452.0,35
2020-05-17,RJ,18120.0,2364
2020-05-17,PR,654.0,30
2020-05-17,PI,421.0,22
2020-05-17,PE,3853.0,398
2020-05-17,PB,2650.0,138
2020-05-17,PA,1684.0,94
2020-05-17,MT,391.0,16
2020-05-17,MS,412.0,9
2020-05-17,MG,2757.0,94
2020-05-17,MA,9026.0,465
2020-05-17,GO,397.0,19
2020-05-17,ES,2377.0,75
2020-05-17,CE,1527.0,50
2020-05-17,BA,969.0,21
2020-05-17,AP,494.0,27
2020-05-17,AM,2337.0,70
2020-05-17,AL,666.0,42
2020-05-17,AC,1846.0,58
2020-05-18,TO,319.0,10
2020-05-18,SP,45993.0,3501
2020-05-18,SE,758.0,20
2020-05-18,SC,1023.0,19
2020-05-18,RS,2243.0,94
2020-05-18,RR,1555.0,54
2020-05-18,RO,1695.0,59
2020-05-18,RN,455.0,36
2020-05-18,RJ,20595.0,2492
2020-05-18,PR,679.0,31
2020-05-18,PI,428.0,24
2020-05-18,PE,4000.0,432
2020-05-18,PB,2828.0,147
2020-05-18,PA,1729.0,107
2020-05-18,MT,403.0,16
2020-05-18,MS,430.0,9
2020-05-18,MG,2809.0,96
2020-05-18,MA,9503.0,478
2020-05-18,GO,421.0,21
2020-05-18,ES,2498.0,82
2020-05-18,CE,1733.0,54
2020-05-18,BA,1013.0,22
2020-05-18,AP,522.0,30
2020-05-18,AM,2416.0,75
2020-05-18,AL,702.0,42
2020-05-18,AC,2066.0,65
2020-05-19,TO,353.0,10
2020-05-19,SP,47958.0,3737
2020-05-19,SE,903.0,21
2020-05-19,SC,1097.0,19
2020-05-19,RS,2252.0,101
2020-05-19,RR,1641.0,55
2020-05-19,RO,1875.0,63
2020-05-19,RN,521.0,40
2020-05-19,RJ,21721.0,2705
2020-05-19,PR,719.0,32
2020-05-19,PI,468.0,26
2020-05-19,PE,4232.0,452
2020-05-19,PB,3042.0,155
2020-05-19,PA,2020.0,113
2020-05-19,MT,421.0,17
2020-05-19,MS,446.0,9
2020-05-19,MG,2963.0,100
2020-05-19,MA,10262.0,496
2020-05-19,GO,456.0,21
2020-05-19,ES,2638.0,87
2020-05-19,CE,2284.0,63
2020-05-19,BA,1235.0,31
2020-05-19,AP,584.0,32
2020-05-19,AM,2659.0,81
2020-05-19,AL,789.0,46
2020-05-19,AC,2286.0,69
2020-05-20,TO,381.0,11
2020-05-20,SP,50553.0,3884
2020-05-20,SE,976.0,23
2020-05-20,SC,1115.0,19
2020-05-20,RS,2928.0,105
2020-05-20,RR,1709.0,58
2020-05-20,RO,2079.0,65
2020-05-20,RN,571.0,43
2020-05-20,RJ,24276.0,2842
2020-05-20,PR,752.0,35
2020-05-20,PI,519.0,26
2020-05-20,PE,4565.0,473
2020-05-20,PB,3346.0,161
2020-05-20,PA,2303.0,122
2020-05-20,MT,466.0,17
2020-05-20,MS,479.0,10
2020-05-20,MG,3099.0,108
2020-05-20,MA,10827.0,523
2020-05-20,GO,499.0,22
2020-05-20,ES,2785.0,91
2020-05-20,CE,2637.0,64
2020-05-20,BA,1312.0,34
2020-05-20,AP,725.0,34
2020-05-20,AM,2879.0,82
2020-05-20,AL,871.0,50
2020-05-20,AC,2546.0,73
2020-05-21,TO,415.0,11
2020-05-21,SP,53315.0,4022
2020-05-21,SE,1154.0,23
2020-05-21,SC,1137.0,20
2020-05-21,RS,3115.0,107
2020-05-21,RR,1757.0,65
2020-05-21,RO,2189.0,76
2020-05-21,RN,625.0,45
2020-05-21,RJ,25983.0,3004
2020-05-21,PR,804.0,36
2020-05-21,PI,562.0,26
2020-05-21,PE,4874.0,506
2020-05-21,PB,3619.0,174
2020-05-21,PA,2599.0,130
2020-05-21,MT,509.0,19
2020-05-21,MS,512.0,10
2020-05-21,MG,3275.0,114
2020-05-21,MA,11305.0,547
2020-05-21,GO,555.0,25
2020-05-21,ES,3051.0,95
2020-05-21,CE,2679.0,73
2020-05-21,BA,1413.0,37
2020-05-21,AP,846.0,36
2020-05-21,AM,3216.0,86
2020-05-21,AL,1038.0,51
2020-05-21,AC,2799.0,75
2020-05-22,TO,452.0,12
2020-05-22,SP,55380.0,4169
2020-05-22,SE,1205.0,24
2020-05-22,SC,1411.0,21
2020-05-22,RS,3258.0,111
2020-05-22,RR,1867.0,73
2020-05-22,RO,2275.0,78
2020-05-22,RN,659.0,47
2020-05-22,RJ,27430.0,3182
2020-05-22,PR,833.0,37
2020-05-22,PI,614.0,26
2020-05-22,PE,5256.0,536
2020-05-22,PB,3942.0,174
2020-05-22,PA,2982.0,135
2020-05-22,MT,536.0,20
2020-05-22,MS,551.0,10
2020-05-22,MG,3420.0,118
2020-05-22,MA,11848.0,572
2020-05-22,GO,582.0,27
2020-05-22,ES,3291.0,102
2020-05-22,CE,2948.0,82
2020-05-22,BA,1538.0,37
2020-05-22,AP,1137.0,37
2020-05-22,AM,3516.0,94
2020-05-22,AL,1208.0,51
2020-05-22,AC,2996.0,77
2020-05-23,TO,481.0,13
2020-05-23,SP,57969.0,4346
2020-05-23,SE,1255.0,25
2020-05-23,SC,1560.0,24
2020-05-23,RS,3427.0,114
2020-05-23,RR,1930.0,70
2020-05-23,RO,2549.0,86
2020-05-23,RN,708.0,47
2020-05-23,RJ,28354.0,3410
2020-05-23,PR,871.0,37
2020-05-23,PI,682.0,28
2020-05-23,PE,5464.0,556
2020-05-23,PB,4384.0,177
2020-05-23,PA,3127.0,142
2020-05-23,MT,600.0,20
2020-05-23,MS,559.0,10
2020-05-23,MG,3626.0,127
2020-05-23,MA,12821.0,587
2020-05-23,GO,608.0,26
2020-05-23,ES,3390.0,105
2020-05-23,CE,3072.0,81
2020-05-23,BA,1608.0,38
2020-05-23,AP,1319.0,38
2020-05-23,AM,3735.0,98
2020-05-23,AL,1332.0,57
2020-05-23,AC,3466.0,84
2020-05-24,TO,505.0,13
2020-05-24,SP,58873.0,4433
2020-05-24,SE,1290.0,28
2020-05-24,SC,1343.0,22
2020-05-24,RS,3487.0,117
2020-05-24,RR,1970.0,72
2020-05-24,RO,2633.0,92
2020-05-24,RN,734.0,48
2020-05-24,RJ,30058.0,3485
2020-05-24,PR,894.0,39
2020-05-24,PI,699.0,29
2020-05-24,PE,5668.0,571
2020-05-24,PB,4639.0,187
2020-05-24,PA,3312.0,171
2020-05-24,MT,628.0,20
2020-05-24,MS,590.0,10
2020-05-24,MG,3717.0,132
2020-05-24,MA,14287.0,607
2020-05-24,GO,651.0,26
2020-05-24,ES,3429.0,116
2020-05-24,CE,3150.0,82
2020-05-24,BA,1716.0,38
2020-05-24,AP,1463.0,38
2020-05-24,AM,3825.0,100
2020-05-24,AL,1538.0,64
2020-05-24,AC,3749.0,89
2020-05-25,TO,505.0,14
2020-05-25,SP,59728.0,4467
2020-05-25,SE,1336.0,32
2020-05-25,SC,1517.0,23
2020-05-25,RS,3527.0,130
2020-05-25,RR,2008.0,74
2020-05-25,RO,2682.0,91
2020-05-25,RN,733.0,52
2020-05-25,RJ,31124.0,3590
2020-05-25,PR,922.0,39
2020-05-25,PI,738.0,31
2020-05-25,PE,5806.0,590
2020-05-25,PB,4790.0,191
2020-05-25,PA,3624.0,190
2020-05-25,MT,662.0,21
2020-05-25,MS,644.0,10
2020-05-25,MG,3771.0,132
2020-05-25,MA,15257.0,630
2020-05-25,GO,686.0,27
2020-05-25,ES,3525.0,120
2020-05-25,CE,3221.0,87
2020-05-25,BA,1775.0,40
2020-05-25,AP,1635.0,40
2020-05-25,AM,3918.0,106
2020-05-25,AL,1645.0,66
2020-05-25,AC,4079.0,93
2020-05-26,TO,545.0,14
2020-05-26,SP,61405.0,4625
2020-05-26,SE,1403.0,37
2020-05-26,SC,1533.0,25
2020-05-26,RS,3635.0,133
2020-05-26,RR,2067.0,88
2020-05-26,RO,2866.0,101
2020-05-26,RN,902.0,58
2020-05-26,RJ,32145.0,3780
2020-05-26,PR,957.0,40
2020-05-26,PI,775.0,32
2020-05-26,PE,5924.0,611
2020-05-26,PB,5281.0,194
2020-05-26,PA,4000.0,200
2020-05-26,MT,722.0,22
2020-05-26,MS,687.0,10
2020-05-26,MG,4004.0,133
2020-05-26,MA,15926.0,650
2020-05-26,GO,729.0,30
2020-05-26,ES,3761.0,131
2020-05-26,CE,3278.0,90
2020-05-26,BA,1836.0,41
2020-05-26,AP,1812.0,42
2020-05-26,AM,4229.0,111
2020-05-26,AL,1748.0,69
2020-05-26,AC,4338.0,101
2020-05-27,TO,609.0,15
2020-05-27,SP,63799.0,4827
2020-05-27,SE,1465.0,42
2020-05-27,SC,1545.0,23
2020-05-27,RS,3757.0,138
2020-05-27,RR,2141.0,88
2020-05-27,RO,3173.0,105
2020-05-27,RN,938.0,65
2020-05-27,RJ,33887.0,4003
2020-05-27,PR,1013.0,41
2020-05-27,PI,843.0,35
2020-05-27,PE,6137.0,640
2020-05-27,PB,5920.0,201
2020-05-27,PA,4336.0,220
2020-05-27,MT,833.0,24
2020-05-27,MS,729.0,11
2020-05-27,MG,4239.0,136
2020-05-27,MA,17157.0,670
2020-05-27,GO,778.0,32
2020-05-27,ES,3941.0,134
2020-05-27,CE,3289.0,94
2020-05-27,BA,1919.0,44
2020-05-27,AP,2064.0,44
2020-05-27,AM,4657.0,118
2020-05-27,AL,1903.0,75
2020-05-27,AC,4722.0,109
2020-05-28,TO,633.0,15
2020-05-28,SP,68409.0,5013
2020-05-28,SE,1523.0,44
2020-05-28,SC,1808.0,24
2020-05-28,RS,4346.0,142
2020-05-28,RR,2388.0,88
2020-05-28,RO,3460.0,110
2020-05-28,RN,938.0,77
2020-05-28,RJ,35461.0,4211
2020-05-28,PR,1086.0,45
2020-05-28,PI,918.0,36
2020-05-28,PE,6309.0,669
2020-05-28,PB,6417.0,214
2020-05-28,PA,4984.0,252
2020-05-28,MT,872.0,27
2020-05-28,MS,757.0,11
2020-05-28,MG,4503.0,145
2020-05-28,MA,18263.0,690
2020-05-28,GO,874.0,34
2020-05-28,ES,4185.0,138
2020-05-28,CE,3316.0,97
2020-05-28,BA,2052.0,45
2020-05-28,AP,2191.0,47
2020-05-28,AM,5409.0,123
2020-05-28,AL,2051.0,82
2020-05-28,AC,5032.0,118
2020-05-29,TO,716.0,15
2020-05-29,SP,72496.0,5210
2020-05-29,SE,1598.0,44
2020-05-29,SC,1790.0,24
2020-05-29,RS,4055.0,142
2020-05-29,RR,2514.0,91
2020-05-29,RO,3672.0,113
2020-05-29,RN,1106.0,70
2020-05-29,RJ,37506.0,4398
2020-05-29,PR,1157.0,46
2020-05-29,PI,979.0,38
2020-05-29,PE,6688.0,689
2020-05-29,PB,6850.0,221
2020-05-29,PA,5735.0,264
2020-05-29,MT,928.0,29
2020-05-29,MS,812.0,11
2020-05-29,MG,4793.0,148
2020-05-29,MA,19890.0,701
2020-05-29,GO,1023.0,35
2020-05-29,ES,4433.0,146
2020-05-29,CE,3354.0,99
2020-05-29,BA,2247.0,46
2020-05-29,AP,2300.0,49
2020-05-29,AM,5636.0,126
2020-05-29,AL,2184.0,91
2020-05-29,AC,5240.0,127
2020-05-30,TO,785.0,16
2020-05-30,SP,76394.0,5372
2020-05-30,SE,1739.0,47
2020-05-30,SC,1855.0,24
2020-05-30,RS,4882.0,146
2020-05-30,RR,2677.0,95
2020-05-30,RO,3856.0,119
2020-05-30,RN,1303.0,79
2020-05-30,RJ,40785.0,4562
2020-05-30,PR,1211.0,46
2020-05-30,PI,1032.0,39
2020-05-30,PE,7030.0,708
2020-05-30,PB,7372.0,238
2020-05-30,PA,5872.0,271
2020-05-30,MT,1035.0,30
2020-05-30,MS,843.0,11
2020-05-30,MG,4954.0,152
2020-05-30,MA,21127.0,712
2020-05-30,GO,1185.0,35
2020-05-30,ES,4572.0,153
2020-05-30,CE,3265.0,107
2020-05-30,BA,2391.0,48
2020-05-30,AP,2453.0,50
2020-05-30,AM,5863.0,134
2020-05-30,AL,2395.0,92
2020-05-30,AC,5448.0,132
2020-05-31,TO,822.0,16
2020-05-31,SP,78196.0,5425
2020-05-31,SE,1785.0,51
2020-05-31,SC,1921.0,24
2020-05-31,RS,4936.0,150
2020-05-31,RR,2790.0,101
2020-05-31,RO,4007.0,123
2020-05-31,RN,1303.0,79
2020-05-31,RJ,41596.0,4624
2020-05-31,PR,1283.0,46
2020-05-31,PI,1072.0,39
2020-05-31,PE,7275.0,730
2020-05-31,PB,7520.0,250
2020-05-31,PA,5997.0,276
2020-05-31,MT,1051.0,32
2020-05-31,MS,879.0,12
2020-05-31,MG,5262.0,155
2020-05-31,MA,22343.0,726
2020-05-31,GO,1209.0,35
2020-05-31,ES,4621.0,162
2020-05-31,CE,4609.0,108
2020-05-31,BA,2545.0,53
2020-05-31,AP,2563.0,51
2020-05-31,AM,6109.0,135
2020-05-31,AL,2565.0,98
2020-05-31,AC,5590.0,137
2020-06-01,TO,846.0,17
2020-06-01,SP,79357.0,5456
2020-06-01,SE,1841.0,52
2020-06-01,SC,2078.0,25
2020-06-01,RS,4936.0,154
2020-06-01,RR,2945.0,101
2020-06-01,RO,4205.0,126
2020-06-01,RN,1433.0,82
2020-06-01,RJ,42596.0,4731
2020-06-01,PR,1339.0,49
2020-06-01,PI,1107.0,40
2020-06-01,PE,7381.0,745
2020-06-01,PB,7838.0,255
2020-06-01,PA,6017.0,278
2020-06-01,MT,1100.0,35
2020-06-01,MS,909.0,12
2020-06-01,MG,5365.0,158
2020-06-01,MA,22787.0,738
2020-06-01,GO,1293.0,37
2020-06-01,ES,4759.0,162
2020-06-01,CE,4907.0,113
2020-06-01,BA,2659.0,58
2020-06-01,AP,2726.0,51
2020-06-01,AM,6160.0,136
2020-06-01,AL,2763.0,101
2020-06-01,AC,5678.0,150
